SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
100601,6157798,Active,currency 1,-668,0,1162,-629,0,0,225000,121655.34,103344.66,0,Credit card,-505,21888
100601,6157799,Active,currency 1,-668,0,1131,-629,0,0,135000,-455.535,135455.535,0,Credit card,-608,21888
100601,6157800,Active,currency 1,-2290,0,-1195,-629,0,0,463320,0,0,0,Consumer credit,-1194,21888
100601,6157801,Closed,currency 1,-2226,0,-1434,-1434,0,0,522900,0,0,0,Consumer credit,-1427,21888
100601,6157802,Active,currency 1,-264,0,827,-1434,0,0,45000,39163.5,0,0,Credit card,-19,21888
100601,6157803,Active,currency 1,-291,0,1535,-1434,0,0,1170000,1062864,0,0,Consumer credit,-21,21888
100601,6157804,Closed,currency 1,-2493,0,-2310,-2310,0,0,27310.5,1062864,0,0,Consumer credit,-2309,21888
100601,6157805,Closed,currency 1,-1387,0,-1204,-1204,0,0,21514.905,0,0,0,Consumer credit,-37,21888
100603,6081550,Closed,currency 1,-1696,0,-618,-618,0,0,135000,0,0,0,Consumer credit,-609,21888
100603,6081547,Closed,currency 1,-2792,0,-2242,-2363,0,0,90000,0,0,0,Consumer credit,-1396,21888
100603,6081548,Closed,currency 1,-646,0,-435,-575,0,0,0,0,0,0,Credit card,-488,21888
100603,6081549,Closed,currency 1,-1085,0,-355,-475,0,0,112500,0,0,0,Consumer credit,-212,21888
100603,6081551,Closed,currency 1,-1628,0,-1262,-1294,0,0,90450,0,0,0,Consumer credit,-1294,21888
100603,6081552,Active,currency 1,-176,0,1650,-1294,0,0,67500,63963,0,0,Consumer credit,-19,21888
100603,6081553,Active,currency 1,-463,0,633,-1294,0,0,175500,120442.5,0,0,Consumer credit,-29,21888
100603,6081554,Closed,currency 1,-1209,0,-1031,-1028,0,0,28813.5,0,0,0,Consumer credit,-933,21888
100605,6137160,Active,currency 1,-100,0,996,-1028,0,0,1962270,1962270,0,0,Car loan,-10,0
100606,5175490,Active,currency 1,-317,0,779,-1028,0,0,270000,153960.03,116039.97,0,Credit card,-224,0
100606,5175492,Closed,currency 1,-1361,0,-1057,-977,0,0,52650,153960.03,116039.97,0,Consumer credit,-974,0
100606,5175493,Active,currency 1,-844,0,-661,-977,0,0,69588,153960.03,116039.97,0,Consumer credit,-694,0
100606,5175494,Closed,currency 1,-2534,0,-2229,-2229,0,0,14625,0,0,0,Consumer credit,-2229,0
100606,5175495,Closed,currency 1,-1005,0,-851,-851,0,0,110538,0,0,0,Consumer credit,-849,0
100607,6406083,Closed,currency 1,-962,0,834,-306,0,0,900000,0,0,0,Consumer credit,-298,0
100607,6406084,Active,currency 1,-1007,0,464,-306,0,0,139500,132963.03,6536.97,0,Credit card,-220,0
100607,6406085,Active,currency 1,-1007,0,464,-306,0,0,207000,154395,0,0,Credit card,-6,8676
100607,6406086,Active,currency 1,-500,0,1326,-306,0,0,931500,794817,0,0,Consumer credit,-4,0
100608,6376702,Closed,currency 1,-1006,0,-702,-727,0,0,64962,0,0,0,Consumer credit,-726,0
100608,6376703,Active,currency 1,-258,0,107,-727,0,0,34650,14188.5,0,0,Consumer credit,-10,0
100608,6376704,Active,currency 1,-897,0,905,-727,0,0,697500,379480.5,0,0,Consumer credit,-43,0
100612,6144617,Closed,currency 1,-2425,0,-1330,-1358,0,0,360000,0,0,0,Consumer credit,-1138,0
100612,6144618,Closed,currency 1,-1277,0,-546,-769,1539,0,225000,0,0,0,Consumer credit,-769,0
100612,5454372,Active,currency 1,-2620,0,-2468,-769,0,0,24696,0,0,0,Consumer credit,-14,0
100612,5454370,Active,currency 1,-200,0,45,-769,0,0,67500,43434.99,0,0,Consumer credit,-100,0
100612,5454371,Active,currency 1,-132,0,535,-769,0,0,83250,83250,0,0,Consumer credit,-100,0
100612,5454373,Active,currency 1,-775,0,686,-769,639,0,450000,83250,0,0,Consumer credit,-19,0
100612,5454374,Closed,currency 1,-541,0,-237,-236,0,0,109495.845,0,0,0,Consumer credit,-232,0
100612,5454375,Closed,currency 1,-497,0,-237,-187,0,0,135000,0,0,0,Credit card,-183,0
100614,5124824,Active,currency 1,-36,0,31135,-187,0,0,225000,122809.5,0,0,Credit card,-19,0
100614,5124825,Active,currency 1,-197,0,48,-187,0,0,20154.06,8226,0,0,Consumer credit,-33,0
100615,5865772,Active,currency 1,-529,0,48,-187,0,0,315000,0,315000,0,Credit card,-377,0
100617,6096679,Active,currency 1,-2755,60,-1659,-187,0,0,52848,22.5,315000,22.5,Consumer credit,-8,0
100617,6096680,Closed,currency 1,-1924,0,-1528,-1557,0,0,51001.92,0,315000,0,Consumer credit,-8,0
100617,6096681,Closed,currency 1,-2479,0,-1749,-1718,0,0,202500,0,0,0,Credit card,-1718,0
100617,6096678,Active,currency 1,-2570,0,-2205,-1718,0,0,40455,0,0,0,Consumer credit,-8,0
100617,6096682,Closed,currency 1,-2824,0,-2458,-2458,0,0,67500,0,0,0,Consumer credit,-2456,0
100617,6096684,Closed,currency 1,-1594,0,-1473,-1450,0,0,18576,0,0,0,Consumer credit,-1018,0
100617,6096685,Active,currency 1,-1538,0,1,-1450,0,0,18000,0,0,0,Credit card,-5,0
100617,6096686,Active,currency 1,-428,0,681,-1450,0,0,202500,135108,0,0,Credit card,-159,0
100617,6096687,Closed,currency 1,-1593,0,-1473,-1473,0,0,18576,0,0,0,Consumer credit,-1363,0
100617,6096688,Closed,currency 1,-1716,0,-1228,-1199,0,0,135000,0,0,0,Credit card,-1196,0
100617,6096689,Active,currency 1,-1190,0,-95,-1199,0,0,405000,331924.5,0,0,Credit card,-31,0
100617,6096690,Active,currency 1,-194,0,-95,-1199,0,0,51091.29,9553.5,41533.47,0,Credit card,-40,5109.12
100617,6096691,Active,currency 1,-548,0,549,-1199,7897.5,0,225000,9553.5,41533.47,0,Consumer credit,-35,10215
100618,6804500,Closed,currency 1,-2642,0,-816,-1780,7897.5,0,225000,0,0,0,Consumer credit,-881,0
100618,6804501,Closed,currency 1,-800,0,561,-175,7897.5,0,0,0,0,0,Credit card,-167,0
100618,6804502,Closed,currency 1,-1761,0,65,-224,7897.5,0,1800000,0,0,0,Consumer credit,-216,0
100618,6804503,Closed,currency 1,-1632,0,-1330,-1222,7897.5,0,216000,0,0,0,Consumer credit,-1219,0
100618,6804504,Active,currency 1,-339,0,1487,-1222,0,0,1350000,1240470,0,0,Consumer credit,-19,22500
100618,6804505,Active,currency 1,-972,0,1487,-1222,0,0,1125000,467748,657248.895,0,Credit card,-12,112500
100619,5454150,Closed,currency 1,-409,0,-331,-331,0,0,0,0,0,0,Credit card,-327,11250
100619,5454151,Active,currency 1,-101,0,82,-331,0,0,30285,21465,0,0,Consumer credit,-39,6376.5
100619,5454152,Active,currency 1,-100,0,82,-331,0,0,30285,21465,0,0,Consumer credit,-40,6376.5
100619,5454153,Active,currency 1,-409,0,82,-331,0,0,112500,0,112500,0,Credit card,-344,6376.5
100621,6589773,Active,currency 1,-313,0,1049,-331,0,0,405000,257706,0,0,Credit card,-18,6376.5
100622,6547738,Closed,currency 1,-32,0,-16,-30,0,0,9000,0,0,0,Consumer credit,-25,0
100622,6547739,Closed,currency 1,-52,0,-36,-42,0,0,9000,0,0,0,Consumer credit,-40,0
100622,6547740,Closed,currency 1,-69,0,-53,-67,0,0,13500,0,0,0,Consumer credit,-65,0
100622,6547741,Closed,currency 1,-106,0,-90,-99,0,0,9000,0,0,0,Consumer credit,-93,0
100622,6547742,Closed,currency 1,-915,0,-550,-550,0,0,51255,0,0,0,Consumer credit,-539,0
100622,6547743,Active,currency 1,-23,0,8,-550,0,0,9000,9360,0,0,Consumer credit,-5,0
100624,5094766,Active,currency 1,-821,0,253,-550,0,0,450000,112500,0,0,Consumer credit,-5,0
100626,5029570,Closed,currency 1,-2289,0,-463,-1561,0,0,1350000,0,0,0,Consumer credit,-1094,0
100626,5029571,Closed,currency 1,-2226,0,-400,-469,0,0,1350000,0,0,0,Consumer credit,-452,42979.5
100626,5029572,Active,currency 1,-860,0,499,-469,0,0,1170000,1109524.5,0,0,Credit card,-59,42979.5
100626,5029573,Closed,currency 1,-2665,0,-1995,-1995,8741.925,0,180000,0,0,0,Consumer credit,-1683,42979.5
100626,6630564,Closed,currency 1,-2748,0,-2566,-2718,0,0,74250,0,0,0,Consumer credit,-2718,42979.5
100627,5535234,Active,currency 1,-500,0,596,-2718,0,0,2392177.5,1419646.5,0,0,Car loan,-9,42979.5
100628,6179562,Closed,currency 1,-889,0,-706,-706,0,0,67500,0,0,0,Consumer credit,-701,42979.5
100629,5496301,Active,currency 1,-627,0,761,-706,0,0,225000,0,0,0,Credit card,-25,42979.5
100629,5496306,Active,currency 1,-627,0,469,-706,0,0,900000,357561,0,0,Consumer credit,-25,42979.5
100629,5496302,Closed,currency 1,-1243,0,-147,-446,0,0,270000,0,0,0,Consumer credit,-223,42979.5
100629,5496303,Closed,currency 1,-1957,0,-861,-1378,0,0,162000,0,0,0,Consumer credit,-694,42979.5
100629,5496304,Active,currency 1,-1442,0,384,-1378,0,0,1350000,48784.5,0,0,Consumer credit,-25,42979.5
100629,5496305,Active,currency 1,-1001,0,825,-1378,0,0,450000,259969.5,0,0,Consumer credit,-25,42979.5
100629,5496307,Closed,currency 1,-913,0,-609,-609,0,0,76406.265,0,0,0,Consumer credit,-609,42979.5
100629,5496308,Active,currency 1,-85,0,280,-609,0,0,59400,50431.5,0,0,Consumer credit,-21,42979.5
100630,6301132,Closed,currency 1,-936,0,-632,-634,6525,0,225469.035,0,0,0,Consumer credit,-631,42979.5
100630,6301133,Active,currency 1,-936,0,816,-634,0,0,0,0,0,0,Credit card,-633,42979.5
100630,6301134,Closed,currency 1,-910,0,-696,-786,0,0,64783.8,0,0,0,Consumer credit,-786,42979.5
100630,6301135,Active,currency 1,-910,0,816,-786,0,0,0,0,0,0,Credit card,-636,42979.5
100630,6301136,Closed,currency 1,-688,0,-353,-535,0,0,355975.65,0,0,0,Consumer credit,-535,42979.5
100630,6301137,Closed,currency 1,-1245,0,-879,-993,0,0,180000,0,0,0,Consumer credit,-930,42979.5
100630,6301138,Active,currency 1,-219,0,2337,-993,0,0,1440000,1375069.5,0,0,Consumer credit,-5,42979.5
100630,6301139,Closed,currency 1,-463,0,3186,-226,0,0,180000,0,0,0,Credit card,-220,42979.5
100630,6301140,Closed,currency 1,-1244,0,-1065,-1065,0,0,81049.5,0,0,0,Consumer credit,-1060,42979.5
100630,6301142,Active,currency 1,-324,0,711,-1065,0,0,1125000,811720.935,0,0,Consumer credit,-8,42979.5
100631,5233085,Closed,currency 1,-1796,0,-1492,-1583,0,0,56695.5,0,0,0,Consumer credit,-1501,42979.5
100631,5233086,Closed,currency 1,-2438,0,-2133,-1877,0,0,46737,0,0,0,Consumer credit,-1876,42979.5
100633,6147965,Closed,currency 1,-529,0,-225,-225,0,0,64197,0,0,0,Consumer credit,-224,42979.5
100633,6147966,Closed,currency 1,-773,0,-591,-588,0,0,36409.5,0,0,0,Consumer credit,-587,42979.5
100633,6147967,Active,currency 1,-179,0,1641,-588,0,0,1743750,1642572,0,0,Car loan,-3,42979.5
100635,5944825,Closed,currency 1,-114,0,-50,-50,0,0,45000,0,0,0,Consumer credit,-49,13320
100635,5944826,Closed,currency 1,-170,0,-139,-154,0,0,22500,0,0,0,Consumer credit,-151,13545
100635,5944827,Active,currency 1,-1647,0,482,-154,0,0,180000,172971,0,0,Credit card,-9,13545
100635,5944828,Active,currency 1,-931,0,164,-154,0,0,981000,206460,0,0,Consumer credit,-14,13545
100635,5944829,Active,currency 1,-273,0,1551,-154,0,0,216000,211090.5,0,0,Credit card,-5,13545
100636,5245639,Active,currency 1,-314,0,1551,-154,0,0,621000,0,0,0,Credit card,-304,13545
100636,5245640,Closed,currency 1,-1793,0,-1191,-1191,0,0,67500,0,0,0,Credit card,-743,13545
100636,5245641,Active,currency 1,-1040,0,-1191,-1191,0,0,45000,0,0,0,Credit card,-1025,13545
100636,5245643,Closed,currency 1,-1068,0,-337,-429,0,0,675000,0,0,0,Consumer credit,-415,13545
100636,5245645,Closed,currency 1,-1335,0,-1184,-1184,0,0,128160,0,0,0,Consumer credit,-1172,13545
100636,5245646,Active,currency 1,-649,0,1177,-1184,0,0,990000,0,0,0,Consumer credit,-129,13545
100636,5245647,Active,currency 1,-271,0,1555,-1184,0,0,405000,0,0,0,Consumer credit,-57,13545
100636,5245648,Active,currency 1,-293,0,257,-1184,0,0,169011,103284,0,0,Consumer credit,-3,13545
100636,5245649,Closed,currency 1,-830,0,54,-8,0,0,900000,0,0,0,Consumer credit,-3,13545
100637,6811912,Closed,currency 1,-646,0,-344,-344,0,0,109980,0,0,0,Consumer credit,-324,13545
100639,6313178,Closed,currency 1,-1250,0,-884,-884,0,0,99000,0,0,0,Consumer credit,-875,13545
100639,6313179,Closed,currency 1,-1036,0,-486,-546,0,0,195750,0,0,0,Consumer credit,-546,13545
100639,6313180,Closed,currency 1,-2189,0,-1977,-1977,0,0,15705,0,0,0,Consumer credit,-1562,13545
100639,6313181,Active,currency 1,-1561,0,-1470,-1977,0,0,14040,0,0,0,Consumer credit,-23,13545
100639,6313182,Closed,currency 1,-751,0,-386,-386,0,0,148500,0,0,0,Consumer credit,-382,13545
100643,6045159,Active,currency 1,-131,0,1071,-386,0,0,67500,0,0,0,Credit card,-14,13545
100643,6045160,Closed,currency 1,-2722,0,-895,-1532,0,0,211500,0,0,0,Consumer credit,-14,13545
100643,6045161,Active,currency 1,-1493,0,333,-1532,0,0,319500,63900,0,0,Consumer credit,-14,13545
100643,6045162,Closed,currency 1,-1122,0,333,-849,0,0,0,0,0,0,Credit card,-368,13545
100643,6045163,Closed,currency 1,-799,0,-434,-434,0,0,201285,0,0,0,Consumer credit,-434,13545
100644,5116072,Closed,currency 1,-1016,0,2644,-913,0,0,1575000,0,0,0,Mortgage,-652,6435
100644,5116074,Active,currency 1,-150,0,215,-913,0,0,69250.5,48622.5,0,0,Consumer credit,-18,6435
100645,5136985,Closed,currency 1,-1395,0,-1030,-1027,0,0,17820,0,0,0,Consumer credit,-1027,6435
100645,5136986,Closed,currency 1,-2270,0,-1967,-1967,2587.545,0,24705,0,0,0,Consumer credit,-1967,0
100646,5737003,Active,currency 1,-805,0,987,-1967,2587.545,0,189000,207184.5,0,0,Credit card,-9,7488.9
100647,6426543,Closed,currency 1,-449,0,-84,-392,0,0,90000,0,0,0,Consumer credit,-391,7488.9
100647,6426539,Closed,currency 1,-883,0,-518,-582,0,0,225000,0,0,0,Consumer credit,-577,7488.9
100647,6426540,Closed,currency 1,-827,0,-462,-718,0,0,67500,0,0,0,Consumer credit,-359,7488.9
100647,6426541,Closed,currency 1,-785,0,-238,-582,0,0,190233,0,0,0,Consumer credit,-582,7488.9
100647,6426542,Closed,currency 1,-718,0,-353,-449,0,0,90000,0,0,0,Consumer credit,-359,7488.9
100647,6426544,Closed,currency 1,-392,0,154,-182,0,0,155700,0,0,0,Consumer credit,-182,7488.9
100647,6426545,Closed,currency 1,-356,0,9,-182,0,0,67504.5,0,0,0,Consumer credit,-127,7488.9
100647,6426546,Active,currency 1,-182,0,914,-182,0,0,515700,465844.5,0,0,Consumer credit,-29,7488.9
100647,6426547,Active,currency 1,-168,0,16,-182,0,0,67500,11250,0,0,Consumer credit,-10,7488.9
100649,5973745,Closed,currency 1,-2743,0,-2531,-2538,6386.985,0,18381.87,0,0,0,Consumer credit,-2515,7488.9
100649,5973746,Active,currency 1,-2612,0,-1516,-2538,0,0,180000,0,0,0,Credit card,-633,7488.9
100651,5490978,Closed,currency 1,-1878,0,-1711,-1710,0,0,135846,0,0,0,Consumer credit,-711,7488.9
100651,5490979,Active,currency 1,-1115,0,9843,-1710,0,0,1534.5,0,0,0,Credit card,-87,7488.9
100652,6092840,Closed,currency 1,-507,0,-142,-165,0,0,225000,0,0,0,Consumer credit,-141,0
100652,6272791,Closed,currency 1,-430,0,-249,-278,0,0,73611,0,0,0,Consumer credit,-278,0
100653,5726282,Active,currency 1,-256,0,109,-278,0,0,97244.91,39081.42,0,0,Consumer credit,-37,0
100653,5726283,Closed,currency 1,-2474,0,-2260,-2289,0,0,30262.14,0,0,0,Consumer credit,-856,0
100653,5726284,Closed,currency 1,-2258,0,-1924,-1924,0,0,47156.85,0,0,0,Consumer credit,-856,0
100653,5726285,Closed,currency 1,-1677,0,-946,-946,0,0,71068.5,0,0,0,Consumer credit,-895,0
100653,5726286,Active,currency 1,-182,0,-152,-946,0,0,225000,215923.5,0,0,Credit card,-82,0
100653,5726287,Active,currency 1,-1564,0,-152,-946,0,0,87750,0,0,0,Credit card,-1006,0
100653,5726288,Active,currency 1,-252,0,3401,-946,0,0,315000,201766.5,0,0,Credit card,-22,0
100654,6230563,Active,currency 1,-1631,0,195,-946,0,0,450000,28188,0,0,Consumer credit,-32,22684.5
100654,6230564,Active,currency 1,-863,0,232,-946,0,0,540000,140202,0,0,Consumer credit,-9,0
100654,6230565,Active,currency 1,-415,0,232,-946,0,0,0,0,0,0,Credit card,-19,3357
100654,6230566,Active,currency 1,-415,0,315,-946,4667.22,0,113607,53761.5,0,0,Consumer credit,-19,22684.5
100654,6148008,Active,currency 1,-656,0,1170,-946,4667.22,0,121500,94599,0,0,Consumer credit,-32,22684.5
100654,6230562,Closed,currency 1,-1979,0,-1767,-1796,4667.22,0,26651.25,0,0,0,Consumer credit,-778,22684.5
100657,5380039,Closed,currency 1,-447,0,-82,-78,4667.22,0,90000,0,0,0,Consumer credit,-53,22684.5
100658,6306175,Closed,currency 1,-1088,0,-934,-934,4667.22,0,55147.5,0,0,0,Consumer credit,-766,22684.5
100658,6306176,Active,currency 1,-163,0,209,-934,4667.22,0,47205,29538,0,0,Consumer credit,-3,22684.5
100658,6306177,Closed,currency 1,-1087,0,-934,-934,0,0,55149.75,0,0,0,Consumer credit,-842,22684.5
100658,6306178,Active,currency 1,-1012,0,-934,-934,5234.085,0,112500,108643.5,3853.35,0,Credit card,-18,22684.5
100658,6306179,Active,currency 1,-971,0,-934,-934,9812.79,0,225000,224698.5,301.5,0,Credit card,-13,22684.5
100658,6306180,Active,currency 1,-826,0,27443,-934,1457.415,2,22500,20659.005,1840.995,0,Credit card,-7,22684.5
100658,6306182,Active,currency 1,-41,0,27443,-934,0,0,135000,134752.5,245.25,0,Credit card,-25,22684.5
100662,5242675,Closed,currency 1,-312,0,-127,-190,0,0,31455,0,0,0,Consumer credit,-190,22684.5
100663,6137733,Closed,currency 1,-536,0,-202,-175,0,0,43263,0,0,0,Consumer credit,-168,22684.5
100663,6137734,Active,currency 1,-455,0,-202,-175,0,0,517500,0,0,0,Credit card,-3,22684.5
100663,6137735,Closed,currency 1,-688,0,-141,-54,0,0,108090,0,0,0,Consumer credit,-53,2250
100663,6137736,Active,currency 1,-508,0,-141,-54,0,0,13500,14409,0,0,Credit card,-21,2250
100663,6137737,Active,currency 1,-267,0,98,-54,0,0,112185,43137,0,0,Consumer credit,-22,2250
100666,5218529,Closed,currency 1,-2076,0,8949,-1162,1161,1,43200,43137,0,0,Credit card,-1162,2250
100666,5218530,Active,currency 1,-646,0,1181,-1162,9712.305,0,720000,555870.69,0,0,Consumer credit,-7,2250
100666,5218531,Active,currency 1,-340,0,26,-1162,0,0,22500,22500,0,0,Credit card,-3,2250
100667,5733923,Closed,currency 1,-406,0,-75,-97,0,0,0,0,0,0,Credit card,-54,2250
100667,5733924,Closed,currency 1,-1337,0,-787,-853,0,0,140310,0,0,0,Consumer credit,-853,2250
100667,5733925,Closed,currency 1,-1955,0,-1722,-1722,0,0,126904.5,0,0,0,Consumer credit,-1722,2250
100667,5733926,Closed,currency 1,-2180,0,-2026,-2026,0,0,73440,0,0,0,Consumer credit,-2023,2250
100667,5733927,Closed,currency 1,-687,0,-621,-621,0,0,57423.195,0,0,0,Consumer credit,-621,2250
100668,5659770,Closed,currency 1,-658,0,-293,-293,0,0,160335,0,0,0,Consumer credit,-241,2250
100668,5659776,Closed,currency 1,-377,0,-12,-12,0,0,135000,0,0,0,Consumer credit,-10,2250
100668,5659771,Closed,currency 1,-1313,0,-1130,-1127,0,0,77832,0,0,0,Consumer credit,-1127,2250
100668,5659772,Active,currency 1,-941,0,154,-1127,0,0,225000,37498.5,0,0,Consumer credit,-10,2250
100668,5659773,Active,currency 1,-460,0,270,-1127,0,0,209790,115380,0,0,Consumer credit,-75,2250
100668,5659774,Closed,currency 1,-825,0,-641,-641,0,0,100053,0,0,0,Consumer credit,-638,2250
100668,5659775,Closed,currency 1,-449,0,-265,-265,0,0,172710,0,0,0,Consumer credit,-260,2250
100668,5659777,Active,currency 1,-126,0,-265,-265,0,0,270000,268672.5,1325.475,0,Credit card,-22,2250
100669,6782034,Closed,currency 1,-308,0,57,-246,0,0,135000,0,0,0,Consumer credit,-194,0
100669,6782035,Closed,currency 1,-771,0,-406,-406,0,0,91620,0,0,0,Consumer credit,-377,0
100669,6782036,Active,currency 1,-291,0,1003,-406,0,0,135000,65376,0,0,Credit card,-59,0
100672,6524917,Closed,currency 1,-2798,0,-971,-1110,0,0,1090800,0,0,0,Consumer credit,-1110,0
100672,6524918,Active,currency 1,-825,0,270,-1110,0,0,346500,54,0,0,Consumer credit,-300,12757.5
100672,6524919,Closed,currency 1,-650,0,-80,-80,0,0,369000,0,0,0,Consumer credit,-80,12757.5
100672,6524920,Active,currency 1,-80,0,1016,-80,0,0,315000,0,0,0,Consumer credit,-9,12757.5
100673,5502031,Closed,currency 1,-1395,0,431,-991,0,0,1262250,0,0,0,Car loan,-981,33075
100673,5502032,Active,currency 1,-994,0,98,-991,0,0,900000,79038,0,0,Consumer credit,-6,33075
100673,5502033,Closed,currency 1,-2501,0,-2135,-2137,0,0,40005,0,0,0,Consumer credit,-1565,33075
100673,5502034,Closed,currency 1,-1563,0,-829,-980,0,0,109820.97,0,0,0,Consumer credit,-980,33075
100674,6090206,Closed,currency 1,-1436,0,-1070,-1200,0,0,168885,0,0,0,Consumer credit,-847,33075
100674,6090207,Active,currency 1,-115,0,3538,-1200,0,0,450000,0,0,0,Credit card,-15,20853
100674,6090208,Active,currency 1,-326,0,405,-1200,0,0,360738,242050.5,0,0,Consumer credit,-6,20853
100674,6272900,Active,currency 1,-326,0,405,-1200,0,0,90000,242050.5,0,0,Credit card,-321,20853
100678,6068075,Closed,currency 1,-1569,0,-474,-474,8035.425,0,293733.675,0,0,0,Consumer credit,-474,20853
100678,6068070,Active,currency 1,-579,0,4910,-474,8035.425,0,5872500,3852202.5,0,0,Mortgage,-53,20853
100678,6068071,Active,currency 1,-494,0,820,-474,8035.425,0,270000,123313.5,0,0,Credit card,-53,20853
100678,6068072,Active,currency 1,-869,0,957,-474,8035.425,0,234000,156654,0,0,Consumer credit,-53,20853
100678,6068073,Active,currency 1,-1328,0,797,-474,8035.425,0,441000,248328,0,0,Credit card,-6,20853
100678,6068074,Closed,currency 1,-1690,0,-960,-958,6057,0,109350,248328,0,0,Consumer credit,-954,20853
100678,6068076,Closed,currency 1,-690,0,-386,-386,0,0,57753,0,0,0,Consumer credit,-379,20853
100680,5472028,Active,currency 1,-1562,0,-473,-386,0,0,90000,85707,0,0,Credit card,-8,20853
100681,6007451,Active,currency 1,-286,0,1540,-386,0,0,589500,533335.5,0,0,Consumer credit,-10,20853
100681,6007452,Closed,currency 1,-713,0,-347,-347,0,0,94275,0,0,0,Consumer credit,-343,4500
100683,6494947,Closed,currency 1,-1940,0,-1848,-1879,0,0,21555,0,0,0,Consumer credit,-1530,4500
100683,6494948,Closed,currency 1,-1931,0,-1749,-966,0,0,52875,0,0,0,Consumer credit,-963,4500
100683,6494949,Closed,currency 1,-1081,0,746,-553,0,0,1755000,0,0,0,Car loan,-553,4500
100684,5810660,Closed,currency 1,-2417,0,-1745,-1745,0,0,1987627.5,0,0,0,Consumer credit,-435,4500
100684,5810661,Active,currency 1,-244,0,487,-1745,0,0,949365,711729,0,0,Consumer credit,-12,4500
